t_s,hour,pred_next_total_req_kw,capacity_kw,total_req_kw,total_served_kw,total_unmet_kw,total_flex_req_kw,total_flex_served_kw,total_flex_unmet_kw,hospital_req_kw,hospital_served_kw,hospital_unmet_kw,hospital_flex_req_kw,hospital_flex_served_kw,hospital_flex_unmet_kw,residential_req_kw,residential_served_kw,residential_unmet_kw,residential_flex_req_kw,residential_flex_served_kw,residential_flex_unmet_kw,commercial_req_kw,commercial_served_kw,commercial_unmet_kw,commercial_flex_req_kw,commercial_flex_served_kw,commercial_flex_unmet_kw,industrial_req_kw,industrial_served_kw,industrial_unmet_kw,industrial_flex_req_kw,industrial_flex_served_kw,industrial_flex_unmet_kw
63000,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63060,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63120,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63180,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63240,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63300,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63360,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63420,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63480,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63540,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63600,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63660,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63720,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63780,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63840,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63900,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
63960,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64020,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64080,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64140,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64200,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64260,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64320,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64380,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64440,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64500,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64560,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64620,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64680,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64740,23,,600.0,610.0,600.0,10.0,235.0,0.0,235.0,220.0,220.0,0.0,35.0,0.0,35.0,160.0,160.0,0.0,80.0,0.0,80.0,140.0,140.0,0.0,65.0,0.0,65.0,90.0,80.0,10.0,55.0,0.0,55.0
64800,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
64860,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
64920,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
64980,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65040,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65100,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65160,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65220,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65280,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65340,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65400,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65460,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65520,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65580,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65640,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65700,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65760,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65820,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65880,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
65940,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66000,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66060,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66120,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66180,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66240,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66300,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66360,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66420,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66480,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66540,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66600,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66660,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66720,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66780,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66840,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66900,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
66960,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67020,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67080,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67140,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67200,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67260,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67320,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67380,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67440,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67500,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67560,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67620,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67680,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67740,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67800,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67860,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67920,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
67980,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68040,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68100,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68160,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68220,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68280,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68340,0,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68400,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68460,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68520,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68580,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68640,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68700,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68760,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68820,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68880,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
68940,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69000,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69060,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69120,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69180,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
69240,1,,600.0,518.5,518.5,0.0,152.75,81.5,71.25,187.0,187.0,0.0,22.75,22.75,0.0,136.0,136.0,0.0,52.0,16.5,35.5,119.0,119.0,0.0,42.25,42.25,0.0,76.5,76.5,0.0,35.75,0.0,35.75
